Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
20,65,41,65,73,84,1,87,51,4,16,0,1,1,0,7,4
19,69,61,75,86,56,0,73,95,0,24,1,1,0,2,4,8
18,71,95,71,64,75,9,97,56,4,23,0,0,2,2,5,8
23,53,99,83,82,80,4,64,83,0,21,1,1,0,0,5,7
18,74,96,42,58,58,1,83,89,2,29,1,0,0,2,2,7
22,74,83,73,77,53,5,65,72,4,29,0,0,2,0,5,6
20,79,73,47,97,59,2,65,77,2,15,1,1,2,2,3,7
23,68,75,58,81,71,4,92,61,1,9,0,1,2,1,5,7
24,80,72,79,52,94,6,89,96,0,16,0,0,0,1,1,5
24,93,82,49,99,76,8,64,65,1,26,0,1,0,0,8,7
20,97,65,58,57,87,0,54,60,0,16,0,1,0,0,9,4
18,79,80,82,85,58,2,67,76,4,13,0,1,3,2,9,5
23,52,47,79,76,55,0,88,59,0,23,0,0,1,0,8,6
19,98,55,45,64,61,0,55,84,3,21,1,0,0,2,2,6
24,85,90,74,58,65,9,83,75,3,29,0,1,3,0,2,7
18,66,94,48,58,77,9,94,57,3,18,0,0,3,0,10,6
19,57,72,55,92,94,7,58,53,2,29,0,1,3,0,5,4
23,57,41,67,93,71,6,93,56,3,12,1,1,0,1,6,8
20,58,95,46,73,75,8,52,56,0,26,1,1,1,1,5,7
22,52,82,99,55,50,0,83,65,1,13,1,1,2,2,1,8
21,95,64,49,94,51,1,89,91,2,25,1,0,1,0,1,8
20,77,75,86,74,54,3,72,52,4,28,1,1,1,0,8,5
19,85,65,89,71,84,8,60,56,2,20,1,0,0,1,5,8
18,91,67,99,70,74,4,96,65,1,23,1,1,3,1,8,8
24,89,93,65,68,59,5,51,77,3,29,0,0,3,1,3,4
23,94,49,92,76,79,2,77,88,1,14,1,1,2,2,5,4
20,98,46,97,80,77,6,68,96,2,17,1,0,0,0,2,9
24,71,40,50,73,54,8,73,70,2,27,0,0,2,2,8,5
24,97,58,68,94,82,3,76,55,2,21,0,1,0,1,1,8
22,86,48,43,65,88,6,76,60,1,26,0,1,0,1,5,4
23,53,53,77,78,64,3,60,64,0,20,1,0,3,2,7,7
19,84,40,74,65,84,7,83,89,0,23,0,1,2,1,10,7
23,84,53,52,87,59,4,50,84,3,5,1,0,0,0,5,8
23,95,59,87,55,87,3,51,60,4,13,0,1,0,0,3,7
18,68,41,42,59,95,4,73,91,1,24,0,1,1,0,4,4
21,79,76,88,90,72,0,77,92,0,15,1,1,0,1,9,6
24,50,74,41,59,62,8,63,94,3,14,0,1,0,1,5,5
19,66,45,79,81,69,9,77,63,4,28,0,1,3,2,3,6
18,53,75,44,98,62,4,75,56,3,18,1,1,0,1,7,6
24,76,99,55,76,50,2,67,55,3,9,0,0,2,1,6,5
21,90,96,83,59,82,6,82,70,4,16,0,0,0,0,3,7
18,60,40,56,66,52,4,97,71,2,18,0,0,0,1,10,5
21,76,87,70,91,60,2,74,93,0,29,0,0,3,1,3,8
21,60,61,94,67,86,0,89,63,0,23,1,0,3,0,4,5
21,56,43,42,86,83,8,62,81,4,18,0,1,3,2,10,6
18,75,57,88,88,53,7,88,89,0,15,1,1,3,0,3,8
23,53,59,43,75,83,8,82,63,1,27,1,0,1,1,6,8
21,79,71,47,89,96,4,81,63,1,21,1,1,0,1,1,6
23,51,79,47,65,53,7,94,83,1,13,0,0,1,2,1,5
24,55,84,99,75,70,5,61,86,4,16,0,1,1,2,7,6
24,77,54,50,84,86,3,68,97,3,12,0,0,0,0,8,8
19,79,59,93,58,83,8,54,92,3,29,1,0,3,0,4,5
22,51,58,99,63,61,9,86,91,2,22,0,0,2,2,7,4
23,78,61,63,82,58,8,92,84,2,14,1,1,3,0,2,6
24,91,99,77,82,89,7,70,55,1,9,1,1,3,0,9,6
22,86,86,86,74,97,7,67,90,1,9,0,0,1,1,9,5
21,56,98,63,89,88,6,82,96,4,16,1,0,0,2,7,6
22,79,81,49,74,98,8,53,69,1,16,0,1,3,0,5,4
22,83,64,66,94,80,4,64,65,1,15,0,1,0,2,7,4
21,51,63,86,86,96,1,68,76,1,26,0,0,0,2,7,8
23,92,69,86,65,84,7,75,97,0,29,0,1,0,1,3,6
21,95,65,53,69,95,9,73,52,3,13,0,1,1,2,7,4
19,92,89,50,83,58,3,60,85,0,12,0,0,2,2,3,8
20,91,67,95,94,90,7,77,90,1,24,0,1,2,2,3,5
18,87,57,42,58,59,2,96,89,1,16,1,0,2,2,7,5
21,81,86,84,75,51,9,51,78,0,10,1,0,3,2,7,8
21,83,91,42,55,75,6,84,96,0,9,1,1,3,1,6,4
22,90,65,90,63,65,5,81,56,4,12,1,0,0,2,7,8
19,83,80,94,84,52,7,96,62,4,5,1,1,0,1,10,7
24,66,43,57,53,99,8,82,65,1,28,1,1,0,1,10,6
24,68,71,44,83,83,8,81,50,0,15,0,1,1,2,5,7
22,94,42,68,95,95,9,88,68,4,7,0,1,2,1,9,6
23,50,41,57,98,99,0,63,58,2,9,0,1,3,0,1,8
21,84,76,65,60,69,1,79,86,0,13,1,0,0,1,5,4
21,97,58,79,87,62,8,75,70,3,18,0,1,1,2,3,8
22,85,84,52,96,59,9,71,85,2,22,0,0,0,0,8,8
21,99,93,61,54,75,3,53,64,2,12,1,0,3,1,7,6
23,84,48,86,70,80,0,64,56,0,28,1,0,0,2,1,5
20,51,83,78,95,73,3,64,56,1,24,0,0,1,0,9,4
18,91,70,59,60,69,3,86,60,3,25,0,1,1,2,5,5
18,64,46,79,96,58,7,96,55,4,13,1,0,0,2,1,4
18,72,79,85,76,72,0,61,61,4,14,0,1,3,2,1,5
20,65,76,75,54,54,2,53,78,1,18,0,0,1,0,8,7
21,63,70,54,72,93,8,100,62,3,16,1,0,2,0,3,6
22,71,95,40,66,52,1,84,67,3,11,1,1,1,0,9,8
24,68,71,88,64,69,7,94,52,2,29,1,1,0,2,8,6
19,81,99,89,77,55,3,57,94,2,26,1,1,0,0,6,4
21,90,70,81,74,88,6,90,56,3,10,1,0,2,1,6,4
20,64,46,44,74,65,0,90,67,0,27,1,1,3,1,5,7
23,60,68,75,54,55,2,57,68,0,19,0,1,2,2,2,7
20,83,50,89,90,76,4,58,88,0,5,0,1,1,0,6,7
24,83,75,63,74,95,8,64,74,3,13,0,0,1,2,8,5
18,95,81,51,91,95,5,60,69,4,5,0,0,0,2,6,8
21,50,68,75,91,62,0,98,84,0,7,1,0,2,0,7,4
24,92,45,89,65,85,8,68,79,4,9,0,1,1,2,2,4
18,76,68,42,50,51,0,88,53,0,17,1,0,3,0,2,7
19,81,44,75,95,56,9,90,65,3,14,1,0,3,2,3,7
23,54,80,78,88,74,2,69,98,0,8,1,1,2,0,10,6
18,71,87,76,55,61,4,84,74,4,14,0,1,2,2,7,4
19,61,97,79,85,89,0,55,71,1,12,0,1,0,1,8,4
20,62,48,77,51,96,5,69,57,4,15,1,1,2,1,4,5
18,75,71,47,51,50,4,98,91,1,9,1,0,3,2,10,7
18,90,74,54,76,61,4,58,56,4,20,0,1,2,2,6,7
22,87,95,77,54,71,0,69,55,0,6,0,1,1,1,9,7
23,79,77,41,98,78,8,89,71,0,14,1,1,1,1,7,8
23,76,48,78,94,95,8,83,71,4,27,0,0,2,1,4,4
24,71,66,79,82,94,6,81,99,0,15,1,0,0,2,8,7
20,98,79,54,53,81,5,92,56,0,16,1,1,2,1,8,5
22,78,82,75,66,62,6,51,74,3,6,1,1,0,2,7,6
24,62,91,72,68,89,1,88,60,2,20,0,0,3,0,5,7
19,61,50,55,74,60,9,94,85,2,28,0,1,3,2,10,7
24,80,97,67,58,98,2,50,69,4,12,1,1,2,2,10,5
19,76,43,94,78,50,6,77,82,2,14,0,1,0,2,6,5
20,50,99,65,71,78,6,67,66,1,19,1,1,3,1,10,8
23,91,91,77,97,54,6,52,78,4,7,0,1,0,2,3,8
19,85,79,42,96,70,8,70,73,4,28,1,0,3,0,3,5
20,83,84,44,78,81,2,82,68,1,16,1,0,1,2,4,6
24,53,44,44,82,84,7,95,76,2,7,0,0,0,0,2,4
19,68,42,86,56,89,5,81,69,1,13,1,0,3,2,6,7
21,96,46,61,61,79,0,92,90,0,14,1,1,2,0,3,7
18,93,45,53,95,62,4,56,74,4,13,1,0,1,0,2,5
24,64,72,84,84,94,8,60,95,3,22,0,0,0,1,9,6
23,57,52,50,59,90,3,98,61,1,13,1,0,0,0,1,7
24,72,91,54,78,58,4,94,55,4,13,0,1,0,2,4,5
21,67,66,65,96,91,4,61,69,4,13,1,0,0,0,9,7
20,84,81,59,67,98,6,81,59,1,24,1,1,3,0,5,5
20,98,79,75,59,81,8,68,69,3,12,0,1,1,0,6,8
24,68,59,60,97,64,1,73,60,4,5,0,0,0,1,4,4
21,53,54,63,73,80,5,93,93,0,14,1,0,1,2,10,5
24,94,60,91,70,67,4,86,78,0,12,1,1,1,0,6,4
18,51,87,93,63,83,2,61,74,0,27,1,0,3,2,7,8
18,97,75,89,94,77,9,65,89,3,16,1,0,0,2,6,6
22,83,55,91,92,96,0,64,56,2,10,0,1,1,0,6,6
19,97,89,74,70,80,1,89,92,0,29,0,0,0,1,3,5
22,59,43,78,51,60,7,74,74,1,11,0,0,1,1,8,4
18,52,81,73,72,86,2,97,56,2,24,1,1,0,2,8,7
21,74,66,87,59,65,7,90,90,1,21,1,0,2,1,4,5
19,72,83,73,57,63,8,60,73,3,16,1,0,2,1,8,8
21,66,95,46,69,69,2,89,80,0,15,1,0,2,0,9,6
22,97,85,88,54,50,1,75,94,4,26,0,0,3,1,5,4
20,91,66,85,97,98,1,62,94,0,16,1,1,3,0,3,4
21,83,49,89,52,76,2,68,94,3,14,0,1,0,1,7,5
22,58,88,51,70,88,2,98,70,0,13,1,0,3,0,4,5
22,86,67,56,58,62,8,74,87,0,11,0,0,2,2,8,5
22,86,44,57,84,87,7,85,61,0,15,0,1,3,2,3,5
20,71,83,70,53,78,0,73,91,3,8,1,0,2,0,1,8
20,96,57,48,77,71,8,68,67,0,6,1,0,1,1,5,4
24,58,42,63,88,98,0,89,73,4,18,1,0,2,0,6,8
20,63,94,50,97,74,6,92,94,4,16,0,0,2,1,9,6
19,53,68,55,84,82,1,53,90,2,9,0,0,0,1,3,8
20,89,56,82,54,50,0,63,97,2,7,0,0,0,2,6,7
20,81,82,91,54,65,7,75,68,2,8,1,1,0,2,8,4
20,65,93,41,86,94,4,65,57,2,12,1,0,0,1,10,8
21,58,40,73,60,87,5,89,95,4,16,1,1,2,0,4,4
20,52,81,42,72,76,4,55,74,2,9,0,0,0,0,10,5
19,58,86,45,98,95,0,89,94,1,23,0,1,0,1,10,8
22,72,52,82,91,74,7,80,86,3,9,0,0,3,0,6,5
21,62,69,84,92,78,8,64,93,3,8,0,1,3,2,3,7
18,62,45,88,93,69,0,67,82,4,29,1,0,3,1,10,8
20,93,84,68,80,81,3,59,90,3,16,1,0,2,0,9,7
24,75,90,91,87,65,5,62,56,3,9,1,0,1,1,6,7
24,86,46,50,67,69,6,85,98,0,27,1,0,1,1,2,7
22,51,88,54,99,98,5,68,59,2,10,0,0,0,2,7,6
22,68,86,48,63,55,6,84,51,2,28,0,1,3,0,7,8
21,73,60,87,79,55,9,75,76,0,8,0,0,0,1,1,6
24,59,81,53,64,52,3,57,85,4,26,0,1,2,1,4,7
18,56,40,49,55,66,5,74,85,1,9,0,0,3,0,1,7
23,93,95,77,78,69,6,87,66,4,28,0,0,0,0,6,6
24,96,73,44,67,54,5,64,87,1,19,1,1,0,0,5,8
24,53,77,42,79,77,3,82,92,1,9,1,0,2,0,3,4
19,67,79,46,77,79,6,59,80,0,26,0,1,2,1,9,6
23,97,73,40,77,87,6,56,69,4,14,0,1,2,0,9,7
22,54,91,81,56,98,5,68,80,2,23,1,0,0,1,6,4
23,82,76,73,72,80,2,69,93,4,21,0,1,1,1,6,8
24,98,94,52,90,55,5,88,95,4,22,0,1,1,0,9,8
22,98,74,53,65,54,8,73,51,1,13,1,1,0,2,2,5
23,73,50,88,72,88,8,54,56,1,28,0,1,1,2,1,5
22,58,94,70,74,82,7,81,50,2,19,1,0,0,2,10,7
22,60,80,81,93,58,6,73,74,2,6,1,0,0,1,3,5
21,94,81,67,82,62,1,66,71,1,6,0,0,0,1,8,8
18,95,99,54,55,87,4,90,77,4,23,1,1,1,2,2,5
22,80,44,98,93,78,1,57,84,1,26,1,1,0,0,8,8
19,88,65,73,91,79,8,95,68,3,22,0,0,0,1,10,6
24,87,54,47,87,60,2,66,60,3,11,0,0,3,0,6,6
24,83,77,64,73,81,7,73,69,1,10,1,1,0,1,4,4
19,91,88,59,87,88,8,96,50,2,19,1,0,1,2,4,8
20,84,97,52,73,94,8,88,91,1,9,1,1,2,2,7,5
22,76,67,96,86,86,7,53,69,4,14,1,0,0,0,7,5
22,61,87,92,94,78,5,78,81,3,20,0,0,0,0,9,4
22,87,95,51,94,83,5,65,66,0,12,1,0,1,1,4,6
23,73,81,61,72,74,3,75,80,2,14,1,0,1,1,9,4
22,64,54,85,92,61,1,87,77,0,14,1,1,3,1,4,6
22,90,76,52,55,94,1,74,60,2,16,0,1,1,1,2,8
19,84,98,75,55,76,1,53,81,0,21,0,0,2,0,7,6
18,96,99,81,77,79,9,76,55,0,24,1,1,1,2,9,4
18,58,78,79,82,99,1,51,74,1,21,1,1,2,0,10,5
20,82,93,82,57,99,7,67,85,2,5,0,1,0,0,2,4
19,62,52,82,73,79,1,73,77,3,27,1,1,0,2,6,8
22,95,54,97,54,51,9,82,87,0,19,0,0,0,0,6,5
18,54,97,60,80,69,3,75,63,1,28,0,1,0,0,10,4
21,82,48,92,92,96,4,57,52,4,29,1,0,0,1,3,8
21,89,51,41,86,64,4,96,52,2,16,1,0,2,0,8,6
21,67,65,57,68,99,8,82,63,2,27,1,1,0,0,5,6
22,97,75,42,99,54,2,65,70,3,14,1,0,0,0,4,8
22,92,76,79,83,78,8,98,76,0,11,1,0,0,0,4,6
20,64,57,46,90,75,6,94,87,1,6,0,0,3,0,5,5
24,50,95,90,83,62,2,57,91,0,16,1,0,3,1,10,8
20,64,94,78,99,97,0,82,84,1,22,0,1,0,1,4,5
20,64,63,41,91,80,7,78,73,3,29,1,0,1,2,6,6
23,94,66,82,75,61,2,59,63,0,18,1,1,0,0,8,8
21,98,82,91,68,69,8,61,71,4,23,1,1,2,0,2,8
22,53,79,79,84,86,1,78,63,3,27,0,0,2,1,7,7
21,73,62,41,79,64,6,66,81,3,18,0,0,1,2,6,6
20,77,64,91,81,93,6,91,90,2,9,0,1,3,0,4,4
22,54,60,83,67,58,6,54,75,1,26,1,1,2,1,2,7
19,68,54,62,71,63,3,95,52,0,19,0,0,2,1,1,5
18,65,67,59,77,57,8,92,96,1,24,0,1,0,0,8,6
18,76,81,68,91,55,7,86,64,3,21,0,0,0,0,8,7
20,83,84,92,88,65,5,63,95,0,6,1,1,1,2,9,7
24,85,86,55,55,99,6,85,90,4,9,0,1,2,1,5,4
21,56,62,46,62,54,5,71,70,1,12,0,0,0,1,9,6
19,90,85,91,51,60,9,81,52,1,12,1,1,3,0,4,5
22,83,40,41,50,63,8,65,97,4,26,0,1,1,0,10,4
24,94,68,94,61,80,2,91,82,3,20,1,1,0,1,4,5
21,72,87,58,89,87,2,52,62,1,7,0,0,0,2,5,8
20,94,77,70,95,87,9,84,76,2,14,0,0,1,1,3,7
21,93,68,47,69,50,2,91,81,2,18,1,1,1,2,5,8
20,71,78,94,78,82,9,82,61,0,11,0,1,2,2,5,6
23,69,94,84,85,81,6,59,54,4,6,1,1,3,2,10,4
18,96,73,95,97,75,0,64,63,3,14,0,0,2,1,4,4
24,85,87,80,95,68,3,75,52,2,16,1,1,0,0,5,4
18,96,98,51,52,89,4,66,53,0,27,0,0,2,0,5,7
21,89,82,58,62,67,8,50,57,0,27,0,1,2,1,9,5
19,80,74,69,52,61,3,52,57,1,17,1,0,3,2,1,4
22,55,42,76,80,65,3,88,62,3,16,1,0,0,1,7,8
20,64,62,95,85,71,9,54,96,2,21,0,0,3,0,1,5
22,98,73,63,65,60,0,96,78,4,11,1,1,2,2,1,6
18,65,87,82,92,80,5,72,71,1,12,0,0,0,1,3,5
19,54,66,97,72,94,5,87,78,2,5,1,1,0,1,5,8
19,85,97,49,99,79,0,56,50,0,7,1,1,3,1,9,7
22,86,56,91,50,72,0,96,94,4,9,1,1,1,2,9,6
18,64,84,65,55,89,3,51,76,0,21,1,1,0,2,1,8
22,64,65,83,65,87,1,52,72,1,10,0,0,0,1,3,7
21,73,69,57,51,68,4,52,97,4,8,1,0,0,0,1,8
19,51,88,60,89,80,6,55,86,4,20,0,0,1,0,1,8
19,89,57,41,52,86,6,74,66,1,21,0,0,1,2,9,5
21,65,45,98,87,62,5,89,96,0,6,0,1,3,0,2,5
18,92,71,88,52,68,3,64,92,4,24,0,0,3,1,1,6
19,90,71,45,62,55,1,87,97,3,20,0,0,2,2,6,6
24,83,87,99,92,99,2,88,54,3,14,0,1,2,1,2,8
23,66,98,76,97,54,4,95,97,0,29,0,1,0,1,5,4
23,75,43,91,70,58,9,57,77,4,5,1,1,1,2,3,6
23,72,75,44,98,73,2,56,83,0,18,0,1,0,1,10,6
20,66,80,63,81,93,4,56,60,3,9,0,1,0,0,5,6
24,92,99,80,70,67,7,67,57,4,13,0,0,0,1,8,4
20,74,96,46,90,88,7,74,53,4,8,0,1,2,1,6,4
18,91,82,69,64,83,9,73,71,0,21,0,0,0,0,8,4
21,55,71,66,63,81,1,62,61,4,15,1,1,0,2,6,7
22,57,49,52,82,92,0,81,54,0,29,1,0,2,2,4,6
24,98,63,58,69,50,3,66,97,2,21,0,1,0,0,4,4
18,79,75,98,56,96,1,68,86,2,27,1,0,1,1,10,7
22,75,83,57,53,91,5,55,75,3,11,0,0,0,0,10,8
18,76,78,52,89,96,8,79,87,3,13,1,1,0,2,3,5
20,60,82,72,83,89,6,82,80,1,14,0,1,1,2,8,7
23,85,65,80,70,93,1,87,58,2,26,0,0,2,1,10,4
21,54,83,83,94,60,1,95,81,2,10,1,1,0,0,9,8
20,78,48,85,70,65,9,88,84,1,28,0,1,1,1,8,8
21,78,49,42,85,65,4,61,61,0,6,1,0,2,2,9,4
24,95,49,63,95,55,9,61,66,2,27,1,0,3,2,10,7
22,76,93,86,92,86,7,95,69,2,16,1,1,2,1,9,4
18,56,44,94,75,56,9,89,80,3,18,0,0,0,1,3,8
19,78,88,76,84,52,8,89,56,1,29,0,0,2,2,4,6
19,54,54,43,70,88,4,85,87,1,26,0,1,0,0,3,6
21,60,68,63,82,95,7,63,67,3,27,0,1,2,2,5,7
23,51,94,44,62,88,4,92,84,2,19,1,1,3,1,9,5
23,75,75,84,71,91,2,57,96,4,28,1,1,2,0,3,6
21,54,52,43,60,79,2,67,93,1,22,1,1,3,1,6,4
20,73,57,51,51,94,3,67,86,2,25,1,1,0,1,4,7
19,96,95,65,79,74,1,78,59,0,23,1,1,2,0,1,8
20,85,65,67,93,99,1,73,86,1,24,1,1,1,2,8,8
22,53,75,64,51,55,5,72,81,3,20,0,1,3,1,3,6
19,61,67,67,59,90,9,77,88,1,23,0,0,0,1,8,7
22,83,62,82,73,82,5,70,93,3,15,1,0,3,2,5,4
18,94,53,62,83,79,4,62,65,0,22,0,0,2,2,8,7
20,51,81,72,58,86,2,83,82,2,11,1,1,3,0,1,4
21,90,83,58,52,92,1,89,63,3,20,1,0,2,2,6,5
19,78,56,61,75,93,6,73,67,3,18,0,0,0,2,3,7
20,77,87,76,90,58,8,82,76,0,27,0,1,0,1,5,5
21,97,91,69,51,59,3,76,71,4,21,0,1,1,1,4,6
18,87,95,83,67,50,5,52,80,1,19,0,0,0,2,9,8
19,92,49,73,83,56,7,71,87,4,12,0,1,0,0,3,6
22,67,58,88,56,63,0,50,80,1,26,0,1,1,0,7,6
18,77,91,66,61,86,3,83,98,0,6,0,0,0,1,4,6
23,80,51,69,76,73,7,75,86,0,27,0,1,1,0,3,8
21,66,40,80,97,87,6,56,99,4,21,0,0,0,0,10,6
19,78,92,53,64,74,0,77,87,0,9,0,0,0,1,3,8
19,61,59,63,74,77,2,94,75,2,27,1,1,0,2,4,5
24,57,64,77,70,55,6,67,70,4,13,0,1,2,2,7,6
24,68,66,41,94,88,2,99,86,3,9,0,0,0,1,9,5
18,86,90,66,53,87,8,97,84,3,13,1,0,1,1,6,7
19,95,60,75,78,65,0,89,83,0,29,0,1,2,1,1,6
21,72,93,98,92,66,1,90,86,0,23,0,0,1,2,8,6
18,82,77,92,99,60,2,70,93,1,27,1,1,0,0,2,6
22,55,71,56,84,90,9,70,61,4,12,0,0,0,2,9,6
18,95,59,70,69,87,7,97,78,4,7,1,1,2,2,3,8
18,78,54,43,70,80,8,68,80,2,19,1,0,2,1,10,5
22,89,77,54,67,61,4,54,64,3,17,1,1,0,0,7,6
23,89,66,86,80,58,8,57,99,3,23,1,1,1,2,6,5
24,62,94,47,86,52,8,85,89,2,18,0,1,3,0,9,5
21,76,69,55,90,52,4,69,66,1,14,0,0,0,0,3,5
23,98,70,96,70,59,9,59,67,2,5,0,1,3,1,2,7
23,54,65,89,85,55,8,90,85,1,16,0,0,3,0,3,7
23,84,87,86,95,77,9,74,50,1,8,1,0,2,2,4,5
24,98,65,91,96,67,8,78,73,1,28,1,1,1,0,5,8
20,65,56,84,85,72,7,57,67,0,28,1,1,3,1,6,5
24,93,91,47,81,79,9,59,92,0,25,0,0,1,2,7,8
23,96,75,70,76,82,4,56,89,1,8,1,0,2,0,10,5
20,87,75,66,59,82,7,75,66,2,8,1,0,3,2,3,6
22,61,76,58,56,63,2,88,93,2,19,1,0,3,2,9,7
24,66,83,90,74,90,7,86,95,2,23,1,1,0,1,3,6
21,51,58,67,57,95,7,63,77,0,27,0,0,3,2,3,6
23,91,42,43,78,65,7,92,57,1,27,0,1,0,1,8,8
19,92,88,56,82,50,8,55,88,3,8,0,1,2,1,10,7
22,81,47,53,76,94,4,55,65,2,29,1,0,0,0,3,8
20,67,83,93,51,96,5,92,76,0,8,1,0,3,1,7,5
24,53,44,78,52,52,0,62,52,4,26,0,0,3,0,1,4
21,87,62,73,55,50,1,85,75,1,19,1,0,0,2,1,9
18,86,43,70,57,90,6,50,69,2,22,1,0,0,2,5,5
21,95,71,79,99,65,5,54,84,0,20,0,0,0,1,9,4
21,86,79,85,67,95,1,80,52,4,26,0,1,0,0,8,5
23,91,50,73,64,60,2,59,81,1,20,0,1,0,2,2,7
23,87,62,96,52,93,3,51,88,3,26,0,0,2,0,8,6
24,81,95,98,81,53,7,73,50,1,8,0,0,0,2,10,5
24,71,66,99,82,63,6,66,87,1,26,1,0,1,0,9,4
20,95,88,80,58,98,0,90,56,2,29,0,0,3,1,4,6
24,82,95,95,95,61,7,90,84,1,21,0,0,3,2,9,4
20,69,98,64,90,56,2,80,72,4,29,0,1,0,1,4,4
23,54,93,91,61,92,6,64,77,4,10,0,1,1,1,8,7
23,64,59,94,74,55,1,73,66,1,25,1,1,0,0,7,5
19,77,97,94,72,54,9,85,62,1,9,1,0,0,1,7,4
19,63,88,89,67,66,0,53,53,4,17,0,0,0,1,9,6
22,61,90,64,90,81,7,66,93,4,21,1,0,0,1,8,8
23,76,40,49,55,85,5,91,80,2,21,1,1,0,1,10,5
18,58,97,60,70,94,0,70,99,3,21,0,0,3,0,10,5
19,90,86,86,71,77,0,81,92,4,13,1,0,3,0,6,6
20,74,86,53,73,69,3,54,93,3,29,0,1,0,1,4,4
21,78,44,68,93,67,8,88,79,3,5,1,0,3,2,5,7
24,57,53,73,60,92,0,55,54,4,20,0,1,3,1,4,8
24,66,97,76,55,86,7,93,95,2,26,1,1,0,1,1,5
22,70,70,96,80,95,6,55,55,1,27,0,0,0,2,6,7
19,90,63,79,58,98,2,94,75,0,23,1,0,3,2,9,8
21,88,90,87,53,65,0,68,92,1,19,1,0,0,1,7,8
21,61,45,74,71,76,9,81,73,0,16,1,1,1,0,10,6
19,80,65,90,60,81,3,92,58,4,16,0,1,0,0,4,4
18,62,62,55,68,58,1,50,68,1,15,1,1,2,2,1,7
18,99,60,52,62,52,6,63,99,1,22,1,0,2,1,8,7
22,97,58,95,54,93,2,95,99,0,23,0,1,0,1,2,7
18,78,52,81,78,76,4,69,85,2,17,1,0,2,1,2,8
22,84,50,80,51,78,0,85,94,4,23,1,1,1,1,7,7
20,90,78,68,98,77,9,57,52,4,18,0,1,0,1,8,6
19,86,95,62,67,87,4,83,63,4,7,1,1,0,2,2,6
21,84,70,73,84,57,9,53,68,1,26,0,0,3,0,2,5
22,97,57,47,90,80,3,85,50,3,26,0,0,3,2,4,4
24,79,49,67,63,73,3,66,68,0,11,0,1,3,2,9,7
18,81,89,67,87,94,9,73,54,1,24,0,0,0,1,9,4
24,92,98,72,91,75,3,58,75,2,17,0,0,0,2,8,4
22,83,60,78,62,97,4,81,50,2,8,0,0,3,1,7,5
23,86,57,97,99,67,0,66,63,1,14,1,1,0,2,8,8
22,61,76,79,51,98,9,69,93,0,6,0,1,1,1,7,6
18,68,86,93,60,93,0,82,60,4,24,0,0,3,0,3,5
23,57,67,73,89,79,7,58,53,4,9,0,1,2,1,4,8
23,75,77,77,59,67,5,92,62,3,9,1,0,3,1,2,6
18,72,82,44,84,68,0,86,91,1,10,0,1,2,0,8,5
23,99,97,48,92,88,0,78,79,3,10,1,0,0,1,8,7
19,80,49,74,97,79,9,56,79,2,21,0,0,2,1,7,6
21,89,99,63,73,70,7,84,50,4,21,0,1,1,0,9,7
24,66,63,87,98,81,6,50,73,4,8,0,0,0,1,7,5
19,91,83,72,70,86,4,90,63,3,23,1,0,1,2,3,4
19,80,74,92,60,51,2,65,66,1,13,0,0,0,1,8,6
18,84,69,98,75,54,6,55,79,3,16,1,0,1,2,3,5
18,64,81,48,82,54,6,58,93,2,8,1,0,1,0,1,7
24,77,63,63,72,61,7,98,59,1,22,1,0,0,2,1,7
21,81,47,79,78,71,3,88,88,2,14,1,1,1,0,4,8
22,79,69,58,70,90,9,61,52,1,20,0,1,0,1,2,7
19,95,71,56,76,67,0,98,66,3,15,1,1,0,1,10,5
23,94,52,88,97,50,0,57,60,0,6,0,0,3,0,8,7
21,98,96,98,74,74,9,86,95,3,22,0,1,0,2,1,6
19,83,53,86,62,99,6,82,58,1,18,1,0,0,2,6,8
22,98,64,71,87,67,3,91,78,2,15,0,0,0,2,4,7
23,91,49,66,66,98,7,69,58,3,10,0,0,1,2,8,4
19,63,72,72,90,55,4,70,73,1,20,1,1,0,1,3,4
20,71,58,67,52,58,0,81,70,2,11,0,0,0,2,5,6
24,61,69,70,66,86,6,69,52,2,15,0,1,0,0,7,5
21,50,53,52,54,75,2,52,91,2,6,1,0,0,2,1,4
24,59,43,94,54,88,1,86,89,1,24,1,1,0,0,4,8
18,50,86,85,82,93,2,82,63,2,7,1,0,0,0,2,5
19,85,78,80,69,62,4,71,80,2,27,0,0,2,1,4,4
23,71,60,97,93,84,0,65,68,3,26,1,1,3,0,2,5
23,65,42,57,75,80,8,66,88,2,29,1,0,2,2,2,7
21,88,91,44,64,93,5,87,84,0,27,1,1,1,2,10,7
21,91,50,89,86,71,2,86,54,1,29,0,1,0,1,7,5
24,98,95,99,81,52,6,90,92,2,27,1,0,2,2,8,5
23,82,68,74,89,78,8,88,58,2,7,0,1,0,0,7,4
23,73,60,43,82,97,6,87,58,4,15,0,1,0,2,9,8
23,65,84,86,58,50,2,62,86,3,6,1,0,1,0,8,5
19,61,92,44,83,62,1,55,59,2,18,0,0,2,2,8,8
23,60,62,72,69,65,8,88,56,3,18,0,1,3,2,6,8
